"","Composer","nPVI_Entire","Nine_Eight","pitch_correlation","pitch_entropy","parallel_motion","similar_motion","oblique_motion","t1_1","t1_2","t1_3","t1_4","t1_5","t1_6","t1_7","t2_1","t2_2","t2_3","t2_4","t2_5","t2_6","t2_7","t3_1","t3_2","t3_3","t3_4","t3_5","t3_6","t3_7","t4_1","t4_2","t4_3","t4_4","t4_5","t4_6","t4_7","t5_1","t5_2","t5_3","t5_4","t5_5","t5_6","t5_7","t6_1","t6_2","t6_3","t6_4","t6_5","t6_6","t6_7","t7_1","t7_2","t7_3","t7_4","t7_5","t7_6","t7_7","rising_passing","downward_passing","upper_neighbor","lower_neighbor","double_neighbor_ul","double_neighbor_lu","upper_echappee","lower_echappee","ascending_short_nota_cambiata","descending_short_nota_cambiata","ascending_long_nota_cambiata","descending_long_nota_cambiata","rising_anticipation","descending_anticipation","reverse_ascending_nota_cambiata","reverse_descending_nota_cambiata","reverse_upper_echappee","reverse_lower_echappee","ternary_suspension","binary_suspension","ternary_suspension_agent","binary_suspension_agent","fake_suspension_step_up","fake_suspension_step_down","resolution_against_suspension_dissonance","suspension_repeated_note","suspension_missing_agent_approached_step_up","suspension_missing_agent_approached_step_down","dissonant_third_quarter_rising_pt","dissonant_third_quarter_falling_pt","dissonant_third_quarter_un","dissonant_third_quarter_ln","appoggiature_approached_from_below","appoggiature_approached_from_above","ascending_accented_pt","descending_accented_pt","accented_upper_neighbor","descending_lower_neighbor","chanson_idiom","unclassified_2_or7","unclassified_4","total","mvmnt"
"663","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",139.217,0,0.62786189,5.85104,0.104477612,11.73,64.02,1.142,5.479,1.37,0,2.283,0,5.936,6.164,1.142,3.881,0,1.142,0,0.457,0.913,6.393,3.881,3.653,0.913,0.685,0.228,0,0.228,2.055,0.685,3.881,0,1.598,1.826,0,2.74,3.425,7.991,3.425,2.283,0.457,0,0,0.457,3.653,0,2.055,5.936,0.228,2.283,0,1.598,2.511,5.023,27,25,5,19,5,11,10,16,7,10,1,1,7,15,3,14,3,0,4,27,2,21,2,7,1,15,10,8,0,0,3,3,4,13,0,11,2,1,10,0,0,424,"agnus"
"664","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",134.324,0,0.418891454,6.08274,0.123134328,9.69,70.54,5.675,3.221,1.994,0.613,1.227,0.613,3.988,3.834,4.601,3.221,1.227,1.074,0.153,1.074,1.534,4.601,1.84,3.221,0.153,0.153,0,0.767,1.074,3.221,2.914,5.215,0.613,0.153,1.84,0.46,0.46,4.294,6.288,3.834,2.914,0.307,1.227,0.307,1.074,4.601,0.613,2.147,3.681,0.613,0.307,0.153,1.534,4.448,0.92,37,40,4,28,6,9,9,16,6,10,1,1,11,17,3,12,2,0,4,25,2,22,1,9,1,15,10,9,0,0,3,3,5,12,0,12,2,1,7,0,0,606,"agnus"
"665","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",103.871,4,0.787754415,5.59584,0.135483871,15.42,58.63,5.376,5.645,0,1.882,1.613,1.882,4.57,5.914,0.538,4.57,0,1.075,0.269,0,0,3.763,0.538,5.645,0.269,0.538,0,1.882,1.613,5.645,1.882,4.839,0.538,0,2.151,0.269,0.538,6.183,2.688,5.108,0,0.538,0,0,1.344,6.183,1.882,4.032,5.645,0,0,0,0,2.957,0,18,18,4,15,6,9,11,18,6,11,1,1,7,14,4,12,2,0,4,38,2,33,1,7,1,14,10,9,0,0,3,3,4,13,0,6,2,1,7,0,0,387,"agnus"
"666","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",117.219,0,0.630040698,5.98525,0.102702703,12.07,63.79,5.048,4.087,0,1.683,1.202,2.404,4.567,4.808,1.683,2.644,1.202,0.721,0.24,1.202,0.962,3.606,0,2.404,0.481,0.481,0,0.721,1.442,4.327,4.808,4.808,0.24,0.481,1.442,0.962,1.202,4.087,3.125,5.288,0.721,1.442,0.481,0,2.163,5.529,0.481,4.327,4.567,0.24,0,0.481,0.962,5.529,0.721,28,18,4,18,5,9,9,16,7,10,1,4,7,14,3,13,2,0,4,32,2,27,1,6,1,14,10,8,0,0,3,3,5,14,0,9,2,1,8,0,0,417,"agnus"
"667","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",139.867,2,0.487205571,5.9689,0.225531915,13.65,62.39,4.697,6.262,0.587,0.978,1.174,0,6.262,5.479,1.957,4.11,1.174,2.153,0,0.391,0.783,6.262,1.566,2.935,0.391,0,0,0.391,0,4.697,0.783,5.088,0,0,1.761,1.174,0.783,4.501,4.892,4.11,2.348,0,0,0,0.391,5.284,0.391,3.327,6.654,0.196,0.196,0,0.391,4.697,0.783,33,23,4,18,5,11,9,17,8,11,1,3,8,15,3,14,2,0,4,44,2,39,1,6,1,13,11,9,0,1,3,4,4,13,0,14,2,2,9,0,0,508,"agnus"
"668","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",111.042,0,0.811316059,5.91378,0.102702703,14.66,60.67,5.012,4.535,0.477,1.671,0.477,1.909,5.251,7.16,2.864,1.671,1.671,0.477,0.477,0.239,0.239,5.728,0.477,3.103,0.477,0.239,0,1.432,0.477,5.728,2.387,5.012,0.239,0,0.477,0.477,2.148,4.057,3.58,3.341,1.193,0.716,0.716,0,1.193,5.012,1.909,3.103,5.012,0,0,0.716,0.477,4.057,2.387,19,29,4,18,5,10,10,18,7,10,1,1,10,16,3,14,2,0,4,35,3,29,1,7,1,15,11,8,0,0,3,3,4,14,2,9,2,1,7,0,0,416,"agnus"
"669","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",116.014,4,0.774657656,6.20028,0.133027523,15.06,62.04,4.612,3.564,1.048,1.258,1.677,1.258,4.822,4.193,1.887,3.145,0.629,1.887,0.21,0.21,0.839,3.983,0.629,4.612,0.419,0.21,0,1.258,0.839,5.031,1.677,5.451,0.21,0,1.887,1.048,1.048,5.66,3.774,5.031,1.048,0.21,0.629,0,0.629,5.66,1.677,5.031,4.612,0,0,0,0.839,5.66,0,23,26,4,21,7,9,9,17,7,10,1,2,7,16,4,14,2,0,4,34,3,29,1,7,1,15,12,8,0,0,4,3,4,14,1,9,2,2,7,0,0,470,"agnus"
"670","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",124.25,0,0.678053133,5.99576,0.098958333,15.88,56.49,4.148,3.493,1.528,0.655,1.747,1.747,5.459,5.022,0.873,4.585,0.218,0,0.218,0.873,0.873,7.205,2.402,2.62,2.838,1.747,0,1.092,0,6.114,0.218,2.838,0.218,0,1.747,0.655,1.747,6.55,5.677,3.493,0,1.965,0,0.437,0.218,5.24,0.655,2.62,3.493,0.437,1.092,0,0.873,3.275,1.092,22,38,4,21,5,12,9,16,7,10,1,1,7,16,3,14,2,0,4,17,2,15,1,6,1,15,11,9,1,0,3,3,4,12,0,8,2,1,6,0,0,456,"agnus"
"671","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",117.261,0,0.760145991,5.68095,0.138461538,14.08,60.27,3.289,4.825,0.219,1.974,0.658,0.877,3.509,5.921,2.851,3.289,0.877,0.658,0.877,0.658,0,4.386,0,4.605,0.439,0.219,0,0.877,1.096,6.36,1.974,3.947,0.877,1.316,0.877,1.096,0.658,5.921,2.632,4.605,0.877,0.439,0.219,0.219,1.535,6.14,1.535,4.167,5.044,0.658,0,0.439,1.096,4.167,1.096,18,17,5,21,6,11,9,16,7,12,1,2,7,15,3,15,2,0,5,30,2,25,1,8,1,13,11,9,0,0,3,3,4,14,1,8,2,2,9,0,0,463,"agnus"
"672","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",116.105,0,0.720015115,5.85383,0.126760563,14.73,61.21,3.191,5.106,0.638,0.213,0.851,2.128,4.681,5.106,0.851,5.957,0,1.489,0,0.213,0.638,5.532,1.277,5.319,0.638,0.213,0,0.213,1.064,4.894,0.638,6.596,0,0,1.702,0.213,1.064,5.532,3.404,6.383,0.426,0,0.426,0.213,0.851,5.957,0.851,5.106,5.745,0.213,0,0,0.426,3.83,0.213,31,31,4,22,5,10,9,15,6,12,1,1,7,16,3,13,2,1,4,26,2,20,1,6,2,15,11,9,0,0,3,3,4,13,0,6,2,2,8,1,0,464,"agnus"
"673","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",130.976,0,0.743144797,6.11646,0.087136929,11.94,62.17,7.112,4.095,0.862,0.431,0.647,0.216,6.897,6.034,1.509,2.155,0.647,0.431,0.216,0.647,1.078,5.388,1.293,1.94,0.431,0.647,0.216,0.647,1.293,5.388,1.724,3.448,0.216,0.216,1.078,0.862,0,6.681,5.172,3.448,1.293,0,0,0,1.078,5.388,0,3.879,4.31,0.216,1.078,0.216,2.155,5.603,1.724,15,28,4,21,6,10,9,16,7,11,1,7,7,15,4,14,2,0,4,41,2,38,1,6,1,13,11,9,0,0,3,3,4,13,0,9,2,1,6,0,0,446,"agnus"
"674","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",129.409,1,0.710432704,6.0169,0.078947368,9.48,67.51,8.566,3.911,0.745,2.421,0.931,1.49,3.724,3.538,2.048,4.283,0.559,1.117,0.372,0.559,0.559,4.469,0.559,5.4,0.745,0.559,0,1.862,0.931,5.773,4.097,4.283,0.372,0.559,3.352,0.559,1.117,3.166,2.98,3.538,0.186,0.372,0.372,0,1.49,4.842,2.235,2.235,3.911,0,0,0.372,0.186,3.352,1.304,30,32,6,19,5,9,11,17,7,10,1,1,7,16,3,13,2,0,4,30,2,25,1,8,1,14,10,8,0,0,3,3,5,14,1,10,2,2,8,0,1,536,"agnus"
"675","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",123.055,1,0.775230483,5.96515,0.183098592,12.61,56.71,3.885,3.681,1.022,1.227,1.84,0,4.499,3.681,2.863,4.703,0.204,0.409,0.204,1.84,1.022,5.726,1.84,3.885,0,0,0.204,1.022,0.204,3.067,0.818,5.521,0,1.022,2.249,0.818,1.431,5.317,7.157,4.499,0.818,0,0.409,0,0.204,5.726,1.431,2.658,4.09,0.204,0.818,0,1.636,4.294,1.84,17,34,4,23,6,10,9,17,6,10,1,2,8,15,2,13,2,0,4,25,2,19,1,6,1,15,12,9,0,0,3,3,4,14,0,7,2,2,6,0,0,476,"agnus"
"676","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",133.95,1,0.868297046,6.08998,0.083333333,10.49,66.14,6.931,4.158,1.782,1.782,1.386,1.188,3.564,4.356,0.99,3.762,0.99,0.99,0.198,0.792,0.594,4.752,1.188,4.356,1.98,0.198,0,0.792,1.584,5.545,1.98,3.96,1.782,0.396,2.97,0.198,0.99,3.762,3.168,4.752,0.594,1.188,0.594,0,1.98,4.158,1.782,2.97,4.554,0,0,0.594,0.594,2.772,0.396,36,29,4,28,6,13,10,16,6,11,1,1,7,19,3,16,2,0,8,27,6,21,1,6,1,14,11,8,0,0,3,4,4,14,2,8,2,1,7,1,3,499,"agnus"
"677","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",114.982,2,0.468118557,5.92715,0.034146341,12.23,63.01,3.769,5.276,1.256,0.251,1.005,2.261,6.533,4.02,1.508,5.528,0.754,0.503,0.251,0.754,2.01,4.523,0.503,3.769,2.513,0.251,0.251,0.251,1.005,3.769,0.251,3.769,0,0,3.015,0,2.764,4.02,4.02,5.528,0.503,2.513,0,0.754,0,5.276,0.503,3.266,4.271,0.503,0.251,0,2.01,3.769,0.503,25,16,5,19,6,11,9,16,6,11,2,4,7,15,3,13,2,0,4,26,2,22,1,7,1,13,11,9,0,0,3,3,4,14,0,11,2,2,6,0,0,395,"agnus"
"678","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",140.63,1,0.888643253,6.03387,0.12,15.52,62.7,3.556,5.021,0.418,1.255,0.628,1.883,4.812,4.393,0.837,5.649,0.628,1.464,0,1.046,1.255,5.649,2.72,4.603,0.418,1.883,0,0,1.255,5.439,1.046,4.812,0,0,2.301,0.418,2.301,3.556,2.301,4.603,0,0.418,1.255,0.418,0.837,5.23,1.046,4.184,5.23,0,0.209,0,0.418,3.556,1.046,18,26,4,27,5,10,9,15,7,10,1,4,7,16,4,14,2,0,4,29,2,24,1,6,1,14,11,8,0,0,3,3,4,14,0,9,2,1,7,0,0,471,"agnus"
"679","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",126.932,2,0.667148779,5.72752,0.218085106,16.44,56.14,8.405,3.017,0.862,3.017,0.216,1.293,5.603,4.957,0,1.724,0.216,0,0,0.431,1.509,3.448,0.862,6.25,0.216,0.862,0.216,1.94,0.216,6.034,2.802,5.388,1.94,0.431,1.293,0,0.647,5.819,1.724,5.819,0,0,0.647,0.431,1.078,7.759,0.216,2.586,4.957,0,0.862,0.216,0.647,3.233,0.216,14,24,4,16,6,11,9,16,6,12,1,2,7,16,3,13,2,0,4,34,2,29,1,6,1,15,11,8,0,0,3,3,4,14,0,7,2,1,8,0,0,484,"agnus"
"680","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",116.633,1,0.712811181,5.96282,0.13368984,16.95,57.91,2.949,5.63,1.34,1.072,1.877,0.268,5.63,6.166,1.072,7.239,0,1.072,0,1.072,1.072,7.239,0.804,2.413,0,0,0.268,0.268,0.804,1.34,0.536,5.63,0,0.536,1.877,1.609,0.804,5.094,3.485,4.558,1.877,0,0.268,0,0.268,5.63,1.072,3.485,5.898,0,0.268,0,2.145,4.826,0.536,19,23,4,22,6,9,9,16,7,10,1,1,7,16,3,13,2,0,4,31,2,28,2,6,1,15,10,9,0,0,3,3,4,13,1,8,2,2,6,0,0,372,"agnus"
"681","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",129.052,2,0.716867058,6.22077,0.102459016,11.5,66.81,5.926,2.963,3.148,1.296,1.111,0.741,5,5.37,0.556,2.963,0,0,0,0.556,3.519,5,2.407,5.37,0.741,1.667,0.37,1.296,0.37,4.815,1.481,5.185,0.556,0,1.296,0.185,3.148,4.815,5,3.333,0.556,0.185,0.37,0.556,0.741,4.444,0.926,2.222,4.444,0,1.296,0.185,1.296,1.852,0.741,33,34,4,18,6,10,9,16,6,11,1,8,8,15,4,13,3,0,5,30,2,25,1,7,1,13,11,9,0,1,3,3,4,13,0,8,2,1,6,0,1,525,"agnus"
"682","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",121.14,0,0.325788302,5.94604,0.127192982,12.23,54.88,9.672,4.318,0.173,3.109,0.345,1.727,2.073,2.591,2.418,3.627,0.173,0.864,0,1.036,0.691,2.245,0.864,5.527,0,0.173,0,2.245,1.382,3.8,5.181,5.699,0.518,0.864,2.245,0,1.554,3.454,4.318,5.354,0.173,0.345,0.518,0.173,2.245,4.491,2.245,2.591,2.936,0.173,0,0.518,0.691,2.418,2.245,24,20,4,25,6,10,9,16,6,10,1,1,7,16,3,13,2,0,4,25,2,19,1,6,1,15,11,8,0,0,3,3,5,14,0,9,2,1,6,0,0,566,"agnus"
"683","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",120.746,0,0.631285653,5.97706,0.225108225,15.65,59.11,3.892,5.076,0.338,0.846,0.846,1.354,6.091,6.768,1.015,4.738,1.015,1.354,0,0.338,0.677,6.599,0.677,3.384,0.169,0,0,0,0.508,5.415,1.184,6.261,0.508,0.169,2.707,1.015,0.338,6.768,3.384,4.399,0.169,0.677,0.338,0,1.354,5.415,1.015,3.215,4.23,0,0.508,0,0.508,4.738,0,33,43,5,19,5,10,10,18,6,10,1,1,8,16,3,14,2,0,4,38,2,33,1,6,1,14,10,9,0,0,3,3,4,14,0,6,2,1,10,0,0,600,"agnus"
"684","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",125.928,1,0.858805602,4.90133,0.158163265,13.17,64.68,4.26,3.587,0.673,1.794,0.448,1.345,5.83,3.587,0.448,3.363,0,0,0.448,0,1.121,2.915,2.691,4.709,0,1.345,0.673,0.897,0.673,5.83,2.691,4.036,0.897,1.57,1.121,0,0.224,4.26,0.897,5.605,0.448,1.57,0,1.121,1.121,6.726,2.018,3.587,5.605,0.448,0.897,0.897,0.448,4.933,2.242,21,22,4,21,5,10,9,17,6,11,1,1,8,16,4,14,2,0,4,35,3,30,1,8,1,15,11,9,0,0,3,4,4,13,0,11,2,1,7,0,0,444,"agnus"
"685","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",133.494,1,0.643104328,4.29245,0.187096774,18.2,55.83,1.246,5.296,0.935,0,0.623,0.312,6.542,5.919,1.558,6.854,0.312,0.623,0,0.312,0.312,7.165,1.869,5.296,0.623,0.623,0.312,0,0.312,6.542,0.623,5.296,0.312,0.935,0.312,0,0.312,6.854,2.804,2.804,1.246,0.312,0,0,0,4.361,0.312,4.673,6.231,0.312,0.312,0.312,0.935,5.296,1.869,16,11,4,17,5,11,9,16,6,11,1,1,8,16,2,14,2,0,4,30,3,26,1,12,1,15,11,9,0,0,3,4,4,13,0,8,2,1,7,0,0,319,"agnus"
"686","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",127.503,4,0.832613502,6.03224,0.146938776,12.94,62.14,3.22,3.39,1.525,1.695,0,0.847,5.593,6.271,1.017,1.695,0.339,0,0,0.339,1.356,3.559,1.356,5.085,0,1.017,0,0.847,0.169,6.102,4.915,3.729,1.356,1.017,0.339,0,0.339,4.576,1.864,5.254,1.017,0.847,0.508,0.847,0.678,5.763,1.017,5.424,4.576,0.847,0.508,1.186,1.695,5.085,1.186,31,29,5,22,5,10,10,19,6,11,2,3,10,17,3,14,2,2,4,43,3,38,2,6,1,15,11,9,0,0,3,3,4,14,2,9,2,1,6,0,2,592,"agnus"
"687","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",141.646,2,0.723308992,6.01606,0.247572816,16.54,59.48,3.017,4.957,0.647,0.431,0.647,0.431,6.466,4.957,1.078,4.526,0.216,1.509,0,0.647,0.647,6.034,1.293,4.526,0.431,0,0.647,1.509,0.216,5.819,0.862,4.741,0,0.431,1.724,0.216,0.862,7.328,2.155,4.957,0.216,0,0.431,0.216,0.216,6.897,0.216,3.017,5.172,0.216,0.862,0,0.647,5.603,2.371,27,36,4,25,6,10,9,19,6,11,1,2,7,15,3,14,2,0,5,27,2,22,1,7,2,14,10,8,0,0,3,3,4,14,0,6,2,1,8,0,0,455,"agnus"
"688","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",117.292,0,0.760253015,5.97178,0.171779141,15.11,57.17,3.582,3.582,0.597,0.896,0.597,0.299,5.373,5.075,0.597,3.582,0,0.597,0,0,0.597,4.478,2.388,5.075,0,1.493,0,0.896,0.597,5.373,3.284,2.985,1.791,1.791,1.194,0,0,6.567,1.493,4.776,0,0,0,0,0,8.06,1.791,5.672,5.075,0.597,1.194,0.299,0.597,5.672,1.493,15,23,4,22,7,9,9,16,7,10,1,1,7,14,3,14,2,0,4,24,2,19,1,8,2,13,10,9,0,0,3,3,4,14,0,8,2,1,8,0,0,331,"agnus"
"689","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",137.298,0,0.825811714,5.94944,0.165919283,15.9,60.64,3.543,3.937,0.591,1.378,1.969,0.591,6.102,6.299,0.197,4.134,0.787,0.591,0.197,0,0.984,7.087,0.787,2.756,0.787,0.197,0,0.197,0.591,7.874,1.772,3.937,1.181,0.394,1.969,0.394,0.197,8.661,2.953,4.331,0.197,0.591,0.197,0,0.394,7.087,1.181,3.15,4.921,0,0,0,0.197,4.724,0,21,55,5,23,5,10,11,18,7,10,1,2,7,16,4,14,2,1,4,27,3,22,1,6,1,14,11,9,0,0,3,3,4,13,0,9,2,1,8,0,0,506,"agnus"
"690","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",109.097,0,0.663672938,5.98982,0.159183673,15.12,61.71,4.642,6.19,0.774,0.58,1.161,0.387,6.19,5.803,2.901,5.803,0.193,1.934,0,0.774,0.387,6.19,1.354,3.868,0.193,0,0,0.774,0.387,3.675,0.774,4.449,0,0.193,3.288,0.193,0.387,4.255,6.19,3.868,0.774,0,0.774,0,0.387,4.255,0.387,3.482,5.416,0.193,0.193,0,0.58,4.836,0.967,29,25,4,29,6,10,9,18,7,10,1,2,8,15,4,13,2,0,4,33,2,28,1,7,1,14,11,9,0,0,3,3,4,14,1,11,2,1,6,0,0,500,"agnus"
"691","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",114.723,1,0.798159475,6.15636,0.138528139,15.67,63.08,5.319,4.681,0.426,0.638,0,2.553,5.745,5.957,1.064,2.553,0,0,0.426,0,1.915,2.553,2.128,4.894,0,0.213,0,0.426,0.851,6.383,5.745,3.191,1.489,0.213,0.213,0,0.213,4.681,0.213,4.255,0,0.638,0.426,0.638,1.915,6.383,5.957,4.468,4.894,0.426,0,0.213,0,4.681,0.426,18,28,4,24,6,9,9,17,6,10,1,4,8,19,3,14,2,0,4,27,3,23,1,9,1,15,11,8,0,0,3,3,4,12,0,10,2,1,8,0,0,458,"agnus"
"692","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",115.482,1,0.645760976,5.96348,0.170124481,15.46,57.93,3.208,6.604,1.321,0.377,1.321,0.566,5.283,4.34,0.377,5.283,0,1.698,0,2.642,1.132,5.849,0.566,4.906,0,0,0.189,0.566,0.943,3.208,0.566,6.038,0,0.377,3.019,0,1.698,4.151,3.208,4.717,1.321,0,0,0,0.943,4.717,0.189,3.774,6.792,0,0.755,0.189,1.509,4.151,1.509,41,17,5,20,6,10,9,16,6,10,1,4,8,15,4,13,2,0,4,33,2,28,1,6,1,14,11,9,0,0,3,3,4,14,0,11,2,2,6,0,0,534,"agnus"
"693","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",131.665,0,0.758858263,6.08147,0.145833333,15.07,64.05,5.291,4.497,1.852,0.529,1.852,0.529,7.143,6.349,1.852,4.497,0.265,1.058,0,0,0.794,6.085,1.587,4.233,0,0,0,1.058,1.058,2.91,0.529,4.762,0.265,1.058,2.646,0.265,0.794,5.556,3.175,3.968,1.058,0,0.265,0,0,5.82,0.794,2.646,3.968,0.529,1.323,0.529,1.323,3.968,1.323,29,17,4,18,6,10,9,16,7,11,1,3,9,16,3,13,3,1,4,31,2,26,1,6,1,14,10,10,0,0,3,3,4,13,0,7,2,1,8,0,0,369,"agnus"
"694","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",148.3,0,0.862330977,6.15327,0.190114068,9.99,61.96,6.868,2.01,1.34,1.34,0.168,1.34,4.69,4.858,0.503,2.345,0.168,0,0,0.838,0.838,2.848,2.345,4.69,0,0.168,0.503,1.173,1.173,4.858,7.203,2.848,3.853,1.005,0,0,0,6.03,0.838,2.848,0,0.168,0.335,0.67,2.01,6.198,3.183,3.685,3.518,1.675,0.168,0.67,0.335,4.523,3.183,27,36,4,18,5,10,10,16,6,11,1,5,8,18,4,14,2,0,4,29,3,24,1,6,1,13,11,9,0,0,3,3,4,13,0,9,2,1,6,1,0,590,"agnus"
"695","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",114.29,1,0.871828396,6.17441,0.063829787,11.42,70.29,5.621,5.386,1.639,0.937,1.405,1.405,4.215,5.621,1.639,3.279,1.171,0.234,0,0.703,0.468,3.044,0.234,5.386,0.468,0.234,0,0.468,1.171,4.215,2.342,5.621,0.703,0.468,2.108,0.234,0.937,4.684,5.152,3.747,1.874,0.937,0.468,0,0,5.152,0.703,3.981,5.152,0,0.234,0.234,1.171,4.45,0.703,41,18,4,20,6,10,10,16,6,11,1,1,7,15,4,13,2,0,4,34,2,30,3,6,1,14,10,9,0,0,3,3,5,13,0,10,2,1,8,0,0,408,"agnus"
"696","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",104.926,0,0.878629406,6.0233,0.173611111,18.18,62.34,5.484,3.226,0.645,1.29,2.258,0.323,6.129,5.484,1.613,3.548,0.323,0.323,0,0.323,0.645,5.484,0.968,4.194,0,0.323,0,0.645,0.323,5.806,3.871,4.194,0,0.323,2.581,0.323,0.323,4.839,3.871,3.871,0.323,0,0.323,0,0,5.806,0.968,4.194,3.871,0.323,0.645,0.323,0.645,5.484,3.548,12,17,4,20,5,9,9,18,6,10,1,1,8,16,3,12,2,0,4,28,2,25,1,7,1,15,10,9,0,0,3,3,4,12,0,6,2,1,8,0,0,290,"agnus"
"697","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",117.195,2,0.767676174,5.98549,0.158798283,15.72,59.45,2.947,6.737,0.211,1.263,0.421,1.263,5.263,5.053,2.105,5.474,0.632,0.842,0,1.263,0.842,4.632,0,4,0.211,0.211,0,0.421,0.842,2.737,0.632,5.895,0.211,1.263,2.316,0.421,1.263,5.053,2.737,5.053,1.895,0,0.421,0,0.632,5.684,0.632,4.211,6.526,0,0.421,0,2.316,4.421,0.632,26,25,4,15,5,11,9,16,6,11,1,2,8,16,4,14,2,0,4,33,2,29,2,6,1,14,11,9,0,0,3,4,4,13,0,12,2,1,6,0,0,470,"agnus"
"698","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",135.067,2,0.931637982,5.98906,0.215517241,16.28,61.54,4.085,4.618,1.243,1.243,0.533,0.355,6.572,4.973,0.355,4.263,0.178,0,0,1.243,2.131,4.618,2.664,5.329,0,0,0.178,0.888,1.243,4.263,1.421,6.039,1.066,0.355,1.954,0,1.954,4.44,2.487,4.44,0.533,0,0,0.355,1.421,4.44,1.066,3.552,5.684,0,0.355,0.178,1.776,3.73,1.776,24,25,4,16,7,10,10,18,8,10,1,8,7,16,2,12,2,1,4,37,3,32,1,7,1,13,10,10,0,0,3,3,5,12,1,8,2,2,8,0,0,557,"agnus"
"699","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",102.401,0,0.923499068,5.74025,0.215789474,20.29,48.15,5.153,4.198,0.954,2.29,2.099,1.336,4.771,4.198,1.718,3.244,0.954,1.145,1.145,0.382,1.336,3.626,0.382,4.198,0.191,0.191,0,1.527,1.718,4.58,1.336,4.771,0,1.145,3.817,0.763,1.527,4.962,2.863,4.008,0.382,0.573,0.573,0,0.954,5.916,0.763,3.435,4.008,0.191,0,0.573,0.573,4.962,0.573,21,16,4,18,5,9,9,15,7,11,1,5,8,16,3,13,2,0,13,12,11,8,1,6,1,13,10,9,0,0,3,3,5,13,0,6,2,1,6,0,0,550,"agnus"
"700","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",121.196,1,0.90306277,6.05245,0.111913357,10.34,60.76,5.071,3.011,0.951,1.743,0,1.109,5.23,4.279,3.011,3.803,0,0,0,0.634,1.902,3.328,3.962,4.913,0.158,0.475,0.475,0.792,0.634,4.596,3.645,3.803,0.792,1.426,0.634,0,0.792,4.279,1.902,3.328,0.158,0.158,0.475,0.634,0.951,4.754,3.803,3.962,4.437,0.951,0.951,0.634,0.317,4.279,2.853,34,29,4,27,5,9,9,17,6,11,1,1,8,16,3,13,3,0,5,32,2,28,2,6,1,13,11,9,0,1,3,3,4,13,0,11,2,1,10,0,0,616,"agnus"
"701","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",126.397,0,0.650907554,5.77498,0.097826087,13.33,62.42,3.283,5.556,0.758,0.505,0.758,1.768,5.051,5.556,0.758,4.798,0,2.02,0.253,0.253,0.505,5.303,1.263,4.293,1.01,0.253,0,0,1.515,4.798,0.758,4.293,0.253,0,2.525,0,1.515,5.808,3.788,6.061,0,1.768,0.505,0,0.253,5.051,1.01,5.051,6.061,0,0.253,0,0.758,3.535,0.505,18,23,4,20,5,9,9,16,6,12,2,2,9,15,3,14,2,0,4,35,3,32,1,6,1,14,10,9,0,0,3,3,4,13,0,7,2,1,10,0,0,403,"agnus"
